SOURCE_ID	ra	ra_error	dec	dec_error	parallax	parallax_error	pmra	pmra_error	pmdec	pmdec_error	radial_velocity	radial_velocity_error	bp_rp	phot_g_mean_mag	phot_bp_mean_mag	phot_rp_mean_mag	teff_gspphot	ra_dec_corr	pmra_pmdec_corr
6045480212203574016	245.6780911152086	0.07589013129472733	-26.466562634355203	0.04403616487979889	0.50001293020119	0.0807381197810173	-12.189674035675472	0.11396542936563492	-18.726009702407218	0.08206389099359512			1.3625297546386719	17.196504592895508	17.807876586914062	16.44534683227539	7513.93408203125	-0.39266952872276306	-0.2206113487482071
6045480349642548224	245.6333500323642	0.09419801086187363	-26.46738746013703	0.05318698287010193	0.5094963401377869	0.09876345843076706	-13.127136736915766	0.1436690390110016	-19.119071985711603	0.10055488348007202			1.3883857727050781	17.54654884338379	18.173419952392578	16.7850341796875	5651.5146484375	-0.331899493932724	-0.10142304003238678
6045480384002267136	245.6606098659967	0.06076895818114281	-26.475738397050232	0.03467212989926338	0.5284566735682105	0.0672525018453598	-12.630249712702794	0.09384529292583466	-19.41503518168097	0.06508105993270874			1.298898696899414	16.761878967285156	17.323495864868164	16.02459716796875	7397.0751953125	-0.4658263325691223	-0.24231621623039246
6045480452721835904	245.64938213835634	0.03582438454031944	-26.468071984126983	0.020515143871307373	0.45803613559399375	0.03846127539873123	-12.587941499276322	0.058045893907547	-19.25515850921775	0.042334724217653275			1.5776796340942383	15.674108505249023	16.403827667236328	14.82614803314209	6897.685546875	-0.48351234197616577	-0.47364598512649536
6045480521441205376	245.7003720254422	0.09130796045064926	-26.469674941828433	0.055152032524347305	0.5142480567417493	0.09410691261291504	-12.222508467095242	0.13664568960666656	-18.634074522544857	0.10107222199440002			1.3707637786865234	17.443944931030273	18.053144454956055	16.68238067626953	5892.47216796875	-0.5652523040771484	-0.4339728057384491
6045480521441206912	245.69164789376492	0.0779125764966011	-26.47313824588411	0.047058697789907455	0.4888363296566743	0.08020889014005661	-12.894023170950256	0.11477729678153992	-19.4188415239295	0.08503155410289764			1.323984146118164	17.083932876586914	17.661672592163086	16.337688446044922	6297.4296875	-0.5533438920974731	-0.42123234272003174
6045480555800939008	245.71255539189136	0.10662803798913956	-26.4666368617946	0.06314343214035034	0.43835202548390656	0.1098366379737854	-12.73518115608955	0.15301819145679474	-19.19134215603034	0.11147014051675797			1.4150142669677734	17.699901580810547	18.27981185913086	16.864797592163086	5886.16748046875	-0.4919898509979248	-0.37033843994140625
6045480555800946432	245.70975691844103	0.10726520419120789	-26.46071279402061	0.062474679201841354	0.48791423305852705	0.12029499560594559	-12.889566385663642	0.15921984612941742	-18.626119318186284	0.10666012763977051			1.4781875610351562	17.806795120239258	18.37626075744629	16.898073196411133	5919.60986328125	-0.4475520849227905	-0.2167128324508667
6045480620209052032	245.70222755356778	0.16458940505981445	-26.457767961599743	0.09507165104150772	0.4646183241962233	0.1719943732023239	-12.18289826549308	0.2456137090921402	-19.242318060466935	0.17222805321216583			1.4958686828613281	18.43596839904785	19.13210105895996	17.636232376098633	4693.37158203125	-0.5004643201828003	-0.3299162983894348
6045480658880164480	245.7173189703781	0.07946137338876724	-26.452766238143422	0.045787133276462555	0.5011079346426284	0.08655846118927002	-12.355698767559844	0.11075246334075928	-19.59049066701593	0.07836716622114182			1.3482990264892578	17.259445190429688	17.859970092773438	16.51167106628418	6087.8828125	-0.4998840391635895	-0.26556679606437683
6045480688928613632	245.73858181002646	0.19850032031536102	-26.44221970259466	0.11593770235776901	0.4891229789889442	0.2134684920310974	-12.98088687820173	0.28534814715385437	-19.281589640396643	0.19712752103805542			1.6198997497558594	18.811086654663086	19.629526138305664	18.009626388549805	4150.119140625	-0.437604695558548	-0.1790955662727356
6045480727599653120	245.70449511082012	0.05342317000031471	-26.446188809404315	0.03136230632662773	0.49589157278563234	0.060618806630373	-12.157263427095568	0.08056653290987015	-18.36725305006849	0.054256539791822433			1.3266611099243164	16.487503051757812	17.07084083557129	15.744179725646973	6987.91259765625	-0.4841794967651367	-0.24593646824359894
6045480757648152064	245.72403802634403	0.21318252384662628	-26.431613794983676	0.12257640808820724	0.47921324317821773	0.23815537989139557	-12.74679011708231	0.318705290555954	-18.945945784875477	0.20878028869628906			1.6466350555419922	18.922361373901367	19.729389190673828	18.082754135131836	4020.66259765625	-0.39851176738739014	-0.1426447182893753
6045480761951939712	245.7252992886217	0.12163644284009933	-26.429453175084127	0.0737462192773819	0.5231806281668633	0.13383300602436066	-12.270305738867982	0.17956088483333588	-18.800633579663543	0.12472715973854065			1.4249248504638672	17.990633010864258	18.5971736907959	17.17224884033203	4937.84814453125	-0.5048488974571228	-0.2324269711971283
6045480761959396352	245.717028535801	0.10929625481367111	-26.43311987094195	0.06341883540153503	0.3060492470285049	0.11879898607730865	-12.426454427121229	0.16407495737075806	-18.184383638950006	0.1140461191534996			1.4013671875	17.870054244995117	18.506027221679688	17.104660034179688	5422.25830078125	-0.4606427848339081	-0.28258565068244934
6045480792007784448	245.68438621305475	0.11280495673418045	-26.451981120484422	0.06821759045124054	0.4296673270850922	0.11784793436527252	-12.247385011701589	0.17098435759544373	-18.63565116813668	0.1247335895895958			1.3805084228515625	17.810867309570312	18.44754981994629	17.067041397094727	5401.888671875	-0.48306116461753845	-0.3450600206851959
6045480792017431808	245.68344072571443	0.19637718796730042	-26.451502989208407	0.115683913230896	0.5252862874098319	0.2016553431749344	-12.018024585605723	0.2876703441143036	-18.98776849140441	0.20340852439403534			1.5264949798583984	18.61806297302246	19.319503784179688	17.79300880432129	4336.49951171875	-0.43656790256500244	-0.2741553485393524
6045480796319141376	245.67780962651463	0.11245394498109818	-26.447883181084247	0.06451746821403503	0.3324321574670194	0.11995278298854828	-12.153975191711892	0.16579501330852509	-19.038642149364968	0.11582236737012863			1.4330101013183594	17.801088333129883	18.467897415161133	17.034887313842773	5263.17333984375	-0.4973451793193817	-0.2918681204319
6045480826367584256	245.69403524790445	0.11187451332807541	-26.439820924560408	0.06479158997535706	0.33684224838493637	0.1219513788819313	-12.798723166066406	0.16372445225715637	-19.278763435801178	0.11328607052564621			1.4241905212402344	17.813026428222656	18.43084144592285	17.006650924682617	5393.67138671875	-0.4175861179828644	-0.20300200581550598
6045480830671708672	245.6958975446601	0.6981866955757141	-26.442867234991144	0.3481482267379761	-1.7550418229957856	0.7509216666221619	-12.939907155871797	1.2944728136062622	-18.255794913003704	0.8108477592468262			1.9121837615966797	20.234407424926758	21.202089309692383	19.289905548095703		-0.15684479475021362	-0.2128937691450119
6045480865038621056	245.66499907545824	0.0720992311835289	-26.451813290734883	0.04156728833913803	0.3797794745507271	0.07617808878421783	-12.185692201171705	0.10328473150730133	-18.925608629227284	0.07490421831607819			1.3749332427978516	17.067874908447266	17.675806045532227	16.300872802734375		-0.4954836964607239	-0.2679896354675293
6045480933758092416	245.69990175691072	0.1429092288017273	-26.43686284478235	0.08313805609941483	0.32962806438565917	0.15436998009681702	-11.792620313272977	0.20424401760101318	-19.294651902237536	0.1417546421289444			1.4946861267089844	18.25920295715332	18.95575714111328	17.461071014404297	4897.1083984375	-0.46041354537010193	-0.16808129847049713
6045480963806605056	245.7140330806388	0.1693156361579895	-26.426896261538396	0.09839918464422226	0.5305250235133346	0.18441717326641083	-12.98669543440398	0.2628394067287445	-18.695390373770824	0.17978407442569733			1.5399513244628906	18.565187454223633	19.287128448486328	17.747177124023438	4452.5927734375	-0.3991718590259552	-0.20076577365398407
6045481002477583232	245.6895216046708	0.06211760640144348	-26.42594117196424	0.03650246933102608	0.43038619369000064	0.06806966662406921	-12.419421767243954	0.09254024922847748	-18.96984296119572	0.06522960960865021			1.3204994201660156	16.855262756347656	17.435253143310547	16.11475372314453	7530.11279296875	-0.4627367854118347	-0.26034873723983765
6045481032526156288	245.68968815180529	0.1262405514717102	-26.41059919173807	0.07244538515806198	0.38655060910404704	0.13608001172542572	-12.703240758481808	0.18017014861106873	-19.160250295798015	0.12679922580718994			1.4484329223632812	17.957656860351562	18.637771606445312	17.18933868408203	5095.9521484375	-0.4094051420688629	-0.16863436996936798
6045481036837324544	245.7063890432406	0.0539843812584877	-26.411926622028428	0.03269214928150177	0.5014994704663122	0.05839915573596954	-12.831738193391672	0.07839497923851013	-19.02567073291288	0.056435443460941315			1.2862577438354492	16.630542755126953	17.191373825073242	15.905116081237793	6439.8505859375	-0.44781434535980225	-0.2096661627292633
6045481071197056640	245.61230445510068	0.04788171127438545	-26.476584488877553	0.02747226133942604	0.4765039049767694	0.05200483277440071	-12.243109667528174	0.07607334852218628	-19.418796590388474	0.05473247170448303			1.3025140762329102	16.291580200195312	16.860595703125	15.55808162689209	7164.02587890625	-0.36389753222465515	-0.29440009593963623
6045481105556798592	245.62892101793926	0.037243861705064774	-26.46270321895992	0.02125803753733635	0.5127023569607231	0.04005154222249985	-12.898201019175541	0.055530715733766556	-18.819762318100913	0.03990045189857483			1.5390233993530273	15.829413414001465	16.533567428588867	14.99454402923584	6929.03466796875	-0.37657222151756287	-0.20869342982769012
6045481169964908672	245.60515428568993	0.19698749482631683	-26.45486196289638	0.10146511346101761	0.44289484179640687	0.20537030696868896	-12.135449950422608	0.29485180974006653	-18.690521287919264	0.19168880581855774			1.5153617858886719	18.588403701782227	19.29896354675293	17.783601760864258	4746.18994140625	-0.24646440148353577	0.017440572381019592
6045481208636081536	245.63458978037676	0.1413080245256424	-26.450991096502563	0.07709632068872452	0.47014848974589457	0.15031059086322784	-12.416258414957346	0.2269226461648941	-18.864837278393377	0.15487752854824066			1.5079574584960938	18.138023376464844	18.8411808013916	17.333223342895508	5163.81005859375	-0.32991504669189453	-0.23639361560344696
6045481238684421248	245.64634580757937	0.15540212392807007	-26.44520294827833	0.08750977367162704	0.3903227789610788	0.16363239288330078	-12.864451537469595	0.23304511606693268	-19.22547621953455	0.1610853224992752			1.525186538696289	18.371076583862305	19.090566635131836	17.565380096435547	4931.58447265625	-0.3769424259662628	-0.14194448292255402
6045481273044197248	245.61640430294815	0.1262776404619217	-26.43934535830131	0.07372249662876129	0.3964199250317777	0.1540268063545227	-12.617558661092922	0.1885298639535904	-19.194987378694336	0.1348598450422287			1.4867744445800781	17.985313415527344	18.685321807861328	17.19854736328125	5038.76025390625	-0.3914605975151062	-0.09717487543821335
6045481277355559296	245.62647341537343	0.055065471678972244	-26.438681937032666	0.03039756417274475	0.35569364890207755	0.05986244976520538	-13.423262194886888	0.08538530021905899	-18.492698562528446	0.06280847638845444			1.4783735275268555	16.279403686523438	16.93651008605957	15.458136558532715	7733.2734375	-0.3379161059856415	-0.27837735414505005
6045481376123372928	245.59304116347758	0.15130700170993805	-26.446637620953656	0.08275365084409714	0.4771805987617976	0.18130552768707275	-13.598270776809617	0.22790199518203735	-19.309490335196926	0.16630131006240845			1.5037345886230469	18.295238494873047	18.993379592895508	17.48964500427246	4835.73583984375	-0.3955434560775757	-0.2599525451660156
6045481414794474880	245.57819985604365	0.08969905227422714	-26.44029452491363	0.04954490065574646	0.517227163783794	0.10420446842908859	-12.446171474655195	0.13949814438819885	-18.87875792934261	0.09797351807355881			1.3830757141113281	17.38541030883789	18.001548767089844	16.618473052978516	6293.3310546875	-0.34881591796875	-0.20671214163303375
6045481483513948800	245.60524168551515	0.09094380587339401	-26.42868190594038	0.05084269121289253	0.5088681907344693	0.10764548182487488	-12.433948880912833	0.13059815764427185	-18.651610884728388	0.09407494962215424			1.4073047637939453	17.478477478027344	18.102705001831055	16.69540023803711	5886.04443359375	-0.3948674499988556	-0.17001335322856903
6045481620952883840	245.64962483288912	0.11945395916700363	-26.435943986598787	0.06489036232233047	0.4807412630128015	0.12543712556362152	-12.58416841276484	0.17259268462657928	-18.751162733953706	0.12055633962154388			1.4312324523925781	17.893522262573242	18.546207427978516	17.114974975585938	5080.60546875	-0.3635960817337036	-0.15273548662662506
6045481724032106624	245.66288904159845	0.11266811192035675	-26.413350243519513	0.06097111478447914	0.5224117862598499	0.11813812702894211	-13.0647461244779	0.16883479058742523	-18.874502960587172	0.11412975192070007			1.4043312072753906	17.674177169799805	18.299022674560547	16.894691467285156	5613.75244140625	-0.372276246547699	-0.15073785185813904
6045481754080651264	245.67758261118067	0.1344137340784073	-26.41364050156098	0.07596762478351593	0.47177238901469293	0.1463688313961029	-12.081645658297573	0.1973288357257843	-19.37253246141915	0.13736172020435333			1.4371318817138672	18.111602783203125	18.754905700683594	17.317773818969727	5159.31298828125	-0.3527463674545288	-0.11440351605415344
6045481758391837952	245.67822745989164	0.07337713986635208	-26.41744042639874	0.04179682210087776	0.4924078884125586	0.08012641221284866	-12.551380818179137	0.10477292537689209	-18.61882897403721	0.07429806143045425			1.3234996795654297	16.99622344970703	17.572265625	16.24876594543457	6059.39111328125	-0.4393061101436615	-0.24946942925453186
6045481788440439936	245.68727476161612	0.13572032749652863	-26.403626293290433	0.07690252363681793	0.5020390770171467	0.14535720646381378	-12.74809634746573	0.19767515361309052	-18.799765775119642	0.13700152933597565			1.4346446990966797	18.15909767150879	18.81085968017578	17.3762149810791	5133.37744140625	-0.35051751136779785	-0.09004243463277817
6045481788440447232	245.68492565481895	0.16748777031898499	-26.399424069779087	0.09446845203638077	0.5248387361734748	0.17877283692359924	-12.898589239379469	0.24632605910301208	-18.688641393206773	0.16940145194530487			1.4586029052734375	18.46710205078125	19.149789810180664	17.691186904907227	5034.62646484375	-0.3463483452796936	-0.05658802390098572
6045481827111323904	245.66482024235714	0.03167390823364258	-26.408088069215438	0.01872611977159977	0.5035565046556185	0.036874331533908844	-12.089239735227977	0.046485211700201035	-18.931279333806966	0.034937065094709396			1.5790863037109375	15.308405876159668	16.035470962524414	14.456384658813477	6723.0615234375	-0.5044042468070984	-0.3330857753753662
6045481857159942272	245.67906027846834	0.12499282509088516	-26.39504331958816	0.07108717411756516	0.3641522799919816	0.15431590378284454	-12.953484111112267	0.18787814676761627	-19.558892692502415	0.12710785865783691			1.407876968383789	18.00526237487793	18.639680862426758	17.23180389404297	5269.880859375	-0.4301431179046631	-0.1566237062215805
6045481861471071232	245.66553563683382	0.0816870927810669	-26.391181398077226	0.046121902763843536	0.4915681854938981	0.09889809042215347	-12.250779075357428	0.11684227734804153	-19.053565376213555	0.08061985671520233			1.3692855834960938	17.21124267578125	17.820280075073242	16.45099449157715	6094.25244140625	-0.4653284251689911	-0.20438548922538757
6045481861471072000	245.67373780390267	0.06520448625087738	-26.38378736892648	0.03742741793394089	0.41376573784605875	0.07859160006046295	-12.6142491174814	0.0957435816526413	-19.1667930629916	0.06724006682634354			1.3459243774414062	16.84238052368164	17.3856143951416	16.039690017700195	5797.6982421875	-0.450672447681427	-0.23770751059055328
6045481994598884480	245.63345485546225	0.1578707993030548	-26.39845592240354	0.0924384742975235	0.4233395729092193	0.1864616721868515	-11.621248713225992	0.22197338938713074	-19.009078332147446	0.16198837757110596			1.627410888671875	18.2585506439209	18.975088119506836	17.34767723083496	5941.658203125	-0.48348838090896606	-0.2208307981491089
6045481998910035072	245.6275302117765	0.18936787545681	-26.395356696680295	0.11223580688238144	0.5030897657515387	0.2223363071680069	-12.094235817506007	0.2563503384590149	-19.315433945520006	0.1931673288345337			1.5671615600585938	18.335689544677734	18.934202194213867	17.367040634155273	4984.34912109375	-0.47427481412887573	-0.16488079726696014
6045482033269761792	245.65785488054811	0.09489449113607407	-26.39746048774506	0.05507595092058182	0.44676280656389705	0.11359236389398575	-12.3710179863386	0.1414533108472824	-19.61750669721237	0.10252835601568222			1.389291763305664	17.490219116210938	18.12792205810547	16.738630294799805	5523.6494140625	-0.46071159839630127	-0.2727639675140381
6045482063318405504	245.66174753088907	0.0972570925951004	-26.387574583242582	0.054106440395116806	0.3571291475024842	0.11951522529125214	-12.523425070068711	0.13719354569911957	-19.340211377537578	0.09409406781196594			1.4000053405761719	17.482240676879883	18.110769271850586	16.710763931274414	5712.92919921875	-0.44466179609298706	-0.18337000906467438
6045482101989252608	245.6406925737235	0.09325593709945679	-26.382169764841322	0.05456220358610153	0.47566760658647567	0.11079607903957367	-12.50577464342657	0.13889828324317932	-18.520039617137165	0.10140030086040497			1.479299545288086	17.440956115722656	18.111614227294922	16.632314682006836	5999.30859375	-0.46301206946372986	-0.2799338400363922
6045482170708653440	245.73831239952455	0.10366961359977722	-26.4392997555058	0.0611552894115448	0.3504480229995659	0.11199941486120224	-12.135638795129648	0.1478147804737091	-18.884694723088874	0.10423553735017776			1.3417930603027344	17.803489685058594	18.385751724243164	17.04395866394043	5531.03857421875	-0.46624359488487244	-0.23186689615249634
6045482170708660608	245.73925696866962	0.02371811866760254	-26.429288682997875	0.01424682792276144	0.5115706364459603	0.025634566321969032	-12.829528062115475	0.033816076815128326	-18.817765039355237	0.02465677447617054	66.18785858154297	6.722949028015137	1.5067005157470703	14.862798690795898	15.550860404968262	14.044159889221191	6458.6259765625	-0.5148491859436035	-0.3302135765552521
6045482205068392960	245.75763742200414	0.08237148821353912	-26.42593134531383	0.049162060022354126	0.48422071843402303	0.08887512981891632	-13.134530699623706	0.12037789076566696	-19.230774928000585	0.08583914488554001			1.2965373992919922	17.413000106811523	17.98215103149414	16.68561363220215	5723.734375	-0.4402207136154175	-0.20322994887828827
6045482205068492032	245.74763650159733	0.10433058440685272	-26.423772285568344	0.06019844859838486	0.3652758239018127	0.11427611112594604	-12.54203807099589	0.16010358929634094	-19.38363939242027	0.1114598959684372			1.3574771881103516	17.770109176635742	18.385513305664062	17.02803611755371	5228.0205078125	-0.47053197026252747	-0.35017427802085876
