SOURCE_ID	ra	ra_error	dec	dec_error	parallax	parallax_error	pmra	pmra_error	pmdec	pmdec_error	radial_velocity	radial_velocity_error	bp_rp	phot_g_mean_mag	phot_bp_mean_mag	phot_rp_mean_mag	teff_gspphot	pmra_pmdec_corr
6045463925686651648	245.7935867621789	0.09820888191461563	-26.591020619061943	0.05839591473340988	0.5439198410213077	0.10075059533119202	-11.653167063106558	0.13597933948040009	-19.517669166366407	0.10250817239284515			1.316823959350586	17.517152786254883	18.10256576538086	16.785741806030273	5508.1640625	-0.3933546841144562
6045463925686661760	245.7957753305239	0.04543885216116905	-26.586860363051787	0.027239805087447166	0.5319561641070868	0.046187035739421844	-12.489068370781816	0.06327328830957413	-18.676147213803706	0.04865070432424545			1.3573284149169922	16.063634872436523	16.655685424804688	15.298357009887695	5892.64013671875	-0.428707093000412
6045463960037699712	245.7722189616013	0.6656761169433594	-26.582408703926152	0.3796986937522888	0.54394533261156	0.7916785478591919	-12.99928792967533	1.1996347904205322	-19.163735057272167	0.8108010292053223			1.756216049194336	20.389841079711914	21.22477912902832	19.468563079833984		-0.4097267985343933
6045463960046446080	245.7754802858944	0.08383180946111679	-26.58913913835475	0.050372108817100525	0.5411422080138469	0.0880080908536911	-12.739926213330447	0.12203305959701538	-19.009717731223812	0.0899139791727066			1.290597915649414	17.26504135131836	17.836130142211914	16.5455322265625	5796.7880859375	-0.36493179202079773
6045463990095176576	245.78457657691033	0.15762344002723694	-26.57945081291397	0.09353414177894592	0.5459422556170977	0.16804493963718414	-13.036208584664198	0.22869467735290527	-18.930285570228943	0.16077199578285217			1.4171428680419922	18.290218353271484	18.91332244873047	17.496179580688477		-0.29479220509529114
6045463990100939136	245.78962277321685	0.1311999410390854	-26.579263481477863	0.08003630489110947	0.5357454263177333	0.13369998335838318	-11.901096051063089	0.1847350299358368	-19.432177221482025	0.13843248784542084			1.3949775695800781	18.078285217285156	18.701570510864258	17.30659294128418	5034.98583984375	-0.3679896295070648
6045464028755043328	245.83455649744204	0.24055835604667664	-26.605108322126664	0.1485169231891632	0.5481572300790384	0.26688912510871887	-13.156958220224995	0.33978959918022156	-18.782215674799705	0.24371986091136932			1.585226058959961	18.920042037963867	19.560529708862305	17.975303649902344	4166.05029296875	-0.23240114748477936
6045464028765713536	245.82875840007026	0.07946579158306122	-26.606656816539118	0.047065369784832	0.5460317563536063	0.08887400478124619	-12.585847443698228	0.1143941730260849	-19.82903454080453	0.07929626852273941			1.3078250885009766	17.29836082458496	17.842403411865234	16.534578323364258	6025.08935546875	-0.2194911688566208
6045464028765743360	245.82702646791574	0.08573310077190399	-26.599966022235666	0.051104579120874405	0.5445883211208591	0.09193825721740723	-12.759300907247766	0.12072132527828217	-18.506268104687592	0.08768817782402039			1.3020687103271484	17.467668533325195	18.01219940185547	16.71013069152832	5751.8662109375	-0.2399374097585678
6045464028765767552	245.82658662651428	0.028936009854078293	-26.59434900308067	0.017083855345845222	0.5449478217829705	0.03127075731754303	-13.272653661432154	0.03903423994779587	-19.19238125908422	0.028346000239253044			1.5108642578125	15.156046867370605	15.846271514892578	14.335407257080078	7029.4208984375	-0.3029174208641052
6045464063125507328	245.83853053790435	0.12425728142261505	-26.586675731876365	0.07275650650262833	0.5388533985526396	0.13182803988456726	-12.333510178145165	0.16344882547855377	-19.74340925282707	0.11938632279634476			1.3903617858886719	17.951669692993164	18.577247619628906	17.186885833740234	5114.2529296875	-0.2942191958427429
